Name,Rating,Genres,Platforms,ESRB,Rating_scaled,ESRB_cat,Genres_list,Platforms_list,db_id
Enter The Gungeon,4.07,"Action, Shooter, Indie","Playstation 4, Nintendo Switch, Linux, Macos, Pc, Xbox One",Teen,0.686775898536897,5,"['action', 'shooter', 'indie']","['playstation 4', 'nintendo switch', 'linux', 'macos', 'pc', 'xbox one']",2296
The Elder Scrolls Online: Tamriel Unlimited,3.48,"Action, Rpg, Massively Multiplayer","Macos, Pc, Xbox One, Playstation 4",Mature,-0.2007452495011471,3,"['action', 'rpg', 'massively multiplayer']","['macos', 'pc', 'xbox one', 'playstation 4']",2297
It Takes Two,4.47,"Action, Adventure, Platformer","Playstation 5, Xbox Series S/X, Playstation 4, Pc, Nintendo Switch, Xbox One",Everyone 10+,1.2884851514440443,2,"['action', 'adventure', 'platformer']","['playstation 5', 'xbox series s/x', 'playstation 4', 'pc', 'nintendo switch', 'xbox one']",2298
Resident Evil Revelations 2,3.68,"Action, Adventure","Pc, Nintendo Switch, Xbox One, Xbox 360, Playstation 3, Playstation 4, Ps Vita",Mature,0.1001093769524272,3,"['action', 'adventure']","['pc', 'nintendo switch', 'xbox one', 'xbox 360', 'playstation 3', 'playstation 4', 'ps vita']",2299
Resident Evil 2,4.5,"Action, Shooter, Adventure","Nintendo Switch, Playstation 5, Playstation 4, Pc, Macos, Xbox One",Mature,1.3336133454120809,3,"['action', 'shooter', 'adventure']","['nintendo switch', 'playstation 5', 'playstation 4', 'pc', 'macos', 'xbox one']",2300
Far Cry 3: Blood Dragon,3.99,Shooter,"Playstation 3, Pc, Playstation 4, Xbox 360, Xbox One",Mature,0.5664340479554673,3,['shooter'],"['playstation 3', 'pc', 'playstation 4', 'xbox 360', 'xbox one']",2301
Assassin’S Creed Brotherhood,4.27,Action,"Macos, Pc, Playstation 3, Xbox 360, Xbox One, Playstation 4",Mature,0.98763052499047,3,['action'],"['macos', 'pc', 'playstation 3', 'xbox 360', 'xbox one', 'playstation 4']",2596
Serious Sam 3: Bfe,3.46,"Action, Shooter, Indie","Playstation 3, Xbox 360, Linux, Macos, Pc",Mature,-0.2308307121465045,3,"['action', 'shooter', 'indie']","['playstation 3', 'xbox 360', 'linux', 'macos', 'pc']",2303
Darksiders Ii,3.74,"Action, Rpg","Pc, Wii U, Playstation 3, Nintendo Switch, Xbox 360",Mature,0.1903657648884996,3,"['action', 'rpg']","['pc', 'wii u', 'playstation 3', 'nintendo switch', 'xbox 360']",2304
Mark Of The Ninja,3.98,"Action, Indie, Platformer","Nintendo Switch, Pc, Linux, Macos, Xbox 360",Mature,0.5513913166327882,3,"['action', 'indie', 'platformer']","['nintendo switch', 'pc', 'linux', 'macos', 'xbox 360']",2305
Battleblock Theater,3.84,"Action, Adventure, Casual, Indie, Platformer","Xbox 360, Xbox One, Macos, Pc, Linux",Teen,0.3407930781152861,5,"['action', 'adventure', 'casual', 'indie', 'platformer']","['xbox 360', 'xbox one', 'macos', 'pc', 'linux']",2306
Drawful 2,3.21,"Strategy, Casual, Indie","Xbox One, Nintendo Switch, Macos, Playstation 4, Pc",Teen,-0.6068989952134722,5,"['strategy', 'casual', 'indie']","['xbox one', 'nintendo switch', 'macos', 'playstation 4', 'pc']",2307
Resident Evil 3,4.04,"Action, Shooter, Adventure","Nintendo Switch, Pc, Xbox Series S/X, Playstation 5, Playstation 4, Xbox One",Mature,0.6416477045688606,3,"['action', 'shooter', 'adventure']","['nintendo switch', 'pc', 'xbox series s/x', 'playstation 5', 'playstation 4', 'xbox one']",2308
Mafia: Definitive Edition,4.24,"Action, Shooter","Pc, Xbox One, Playstation 4",Mature,0.9425023310224347,3,"['action', 'shooter']","['pc', 'xbox one', 'playstation 4']",2309
Deep Rock Galactic,4.11,"Action, Indie","Pc, Playstation 4, Playstation 5",Teen,0.7469468238276119,5,"['action', 'indie']","['pc', 'playstation 4', 'playstation 5']",2310
Dragon'S Dogma: Dark Arisen,3.92,"Action, Adventure, Rpg","Xbox One, Pc, Nintendo Switch, Xbox 360, Playstation 3, Playstation 4",Mature,0.4611349286967159,3,"['action', 'adventure', 'rpg']","['xbox one', 'pc', 'nintendo switch', 'xbox 360', 'playstation 3', 'playstation 4']",2311
Final Fantasy Vii,4.38,"Action, Adventure, Rpg","Pc, Playstation 5, Playstation 4",Teen,1.1531005695399363,5,"['action', 'adventure', 'rpg']","['pc', 'playstation 5', 'playstation 4']",2312
Remember Me,3.67,"Action, Platformer","Playstation 3, Xbox 360, Pc",Mature,0.0850666456297482,3,"['action', 'platformer']","['playstation 3', 'xbox 360', 'pc']",2313
Far Cry 2,3.46,"Action, Shooter","Xbox 360, Pc, Playstation 3, Xbox One",Mature,-0.2308307121465045,3,"['action', 'shooter']","['xbox 360', 'pc', 'playstation 3', 'xbox one']",2314
The Playroom,2.27,Arcade,Playstation 4,Everyone 10+,-2.0209157395452704,2,['arcade'],['playstation 4'],2315
Vrchat,3.14,"Adventure, Simulation, Sports, Casual, Massively Multiplayer",Pc,Teen,-0.7121981144722229,5,"['adventure', 'simulation', 'sports', 'casual', 'massively multiplayer']",['pc'],2316
Abzu,3.92,"Adventure, Simulation, Indie","Playstation 4, Nintendo Switch, Xbox One, Pc",Everyone,0.4611349286967159,1,"['adventure', 'simulation', 'indie']","['playstation 4', 'nintendo switch', 'xbox one', 'pc']",2317
Child Of Light,3.85,"Rpg, Indie","Playstation 3, Playstation 4, Ps Vita, Wii U, Xbox 360, Xbox One, Pc, Nintendo Switch",Everyone 10+,0.3558358094379651,2,"['rpg', 'indie']","['playstation 3', 'playstation 4', 'ps vita', 'wii u', 'xbox 360', 'xbox one', 'pc', 'nintendo switch']",2318
Planetside 2,2.97,"Action, Shooter, Massively Multiplayer","Playstation 4, Pc",Teen,-0.9679245469577608,5,"['action', 'shooter', 'massively multiplayer']","['playstation 4', 'pc']",2319
Destiny,3.69,"Action, Shooter","Playstation 3, Playstation 4, Xbox 360, Xbox One",Teen,0.1151521082751056,5,"['action', 'shooter']","['playstation 3', 'playstation 4', 'xbox 360', 'xbox one']",2320
Monaco: What'S Yours Is Mine,2.99,"Action, Strategy, Casual, Indie","Pc, Xbox 360, Macos, Linux",Teen,-0.9378390843124034,5,"['action', 'strategy', 'casual', 'indie']","['pc', 'xbox 360', 'macos', 'linux']",2321
Sonic Mania,3.86,"Action, Adventure, Casual, Platformer","Playstation 4, Xbox One, Pc, Nintendo Switch",Everyone,0.3708785407606436,1,"['action', 'adventure', 'casual', 'platformer']","['playstation 4', 'xbox one', 'pc', 'nintendo switch']",2322
The Flame In The Flood,2.9,"Action, Simulation, Indie","Macos, Xbox One, Nintendo Switch, Pc, Playstation 4",Teen,-1.0732236662165122,5,"['action', 'simulation', 'indie']","['macos', 'xbox one', 'nintendo switch', 'pc', 'playstation 4']",2323
The Elder Scrolls Iii: Morrowind,4.37,Rpg,"Xbox 360, Xbox, Pc",Teen,1.138057838217258,5,['rpg'],"['xbox 360', 'xbox', 'pc']",2324
Star Wars Battlefront,3.29,"Action, Shooter, Adventure, Strategy","Xbox One, Pc, Playstation 4",Teen,-0.4865571446320424,5,"['action', 'shooter', 'adventure', 'strategy']","['xbox one', 'pc', 'playstation 4']",2325
Divinity: Original Sin,4.18,"Rpg, Strategy, Indie","Playstation 4, Macos, Pc, Xbox One",Mature,0.8522459430863619,3,"['rpg', 'strategy', 'indie']","['playstation 4', 'macos', 'pc', 'xbox one']",2326
Spelunky,3.69,"Indie, Platformer","Playstation 3, Xbox 360, Pc, Playstation 4, Ps Vita",Teen,0.1151521082751056,5,"['indie', 'platformer']","['playstation 3', 'xbox 360', 'pc', 'playstation 4', 'ps vita']",2327
Dying Light,4.1,"Action, Adventure, Rpg","Xbox One, Playstation 4, Nintendo Switch, Pc",Mature,0.7319040925049322,3,"['action', 'adventure', 'rpg']","['xbox one', 'playstation 4', 'nintendo switch', 'pc']",2328
Tomb Raider: Underworld,3.7,"Action, Adventure","Xbox 360, Wii, Macos, Pc, Nintendo Ds, Playstation 3",Teen,0.1301948395977847,5,"['action', 'adventure']","['xbox 360', 'wii', 'macos', 'pc', 'nintendo ds', 'playstation 3']",2329
Vampyr,3.49,"Action, Adventure, Rpg","Playstation 4, Pc, Xbox One, Nintendo Switch",Mature,-0.185702518178468,3,"['action', 'adventure', 'rpg']","['playstation 4', 'pc', 'xbox one', 'nintendo switch']",2330
Battlefield 3,4.07,"Action, Shooter","Playstation 3, Xbox One, Pc, Xbox 360",Mature,0.686775898536897,3,"['action', 'shooter']","['playstation 3', 'xbox one', 'pc', 'xbox 360']",2331
Battlefield V,3.51,"Action, Shooter, Adventure, Massively Multiplayer","Pc, Xbox One, Playstation 4",Mature,-0.1556170555331112,3,"['action', 'shooter', 'adventure', 'massively multiplayer']","['pc', 'xbox one', 'playstation 4']",2332
Rogue Legacy,3.87,"Action, Rpg, Indie, Platformer","Playstation 4, Xbox 360, Pc, Ios, Playstation 3, Ps Vita, Nintendo Switch",Teen,0.3859212720833226,5,"['action', 'rpg', 'indie', 'platformer']","['playstation 4', 'xbox 360', 'pc', 'ios', 'playstation 3', 'ps vita', 'nintendo switch']",2333
Overlord,3.82,"Action, Rpg, Casual","Pc, Macos, Linux, Xbox 360",Teen,0.3107076154699287,5,"['action', 'rpg', 'casual']","['pc', 'macos', 'linux', 'xbox 360']",2334
Deponia,3.84,"Adventure, Rpg, Indie, Puzzle","Nintendo Switch, Ios, Pc, Macos, Playstation 4, Xbox One, Linux",Teen,0.3407930781152861,5,"['adventure', 'rpg', 'indie', 'puzzle']","['nintendo switch', 'ios', 'pc', 'macos', 'playstation 4', 'xbox one', 'linux']",2335
Uncharted: Legacy Of Thieves Collection,4.45,"Action, Adventure","Pc, Playstation 5",Teen,1.2583996887986877,5,"['action', 'adventure']","['pc', 'playstation 5']",2336
Star Wars: Battlefront Ii (2005),4.21,"Action, Shooter","Xbox, Psp, Playstation 2, Pc",Teen,0.8973741370543984,5,"['action', 'shooter']","['xbox', 'psp', 'playstation 2', 'pc']",2337
Dust: An Elysian Tail,3.63,"Action, Rpg, Indie, Platformer","Xbox 360, Ios, Pc, Macos, Linux, Nintendo Switch, Playstation 4",Everyone 10+,0.0248957203390333,2,"['action', 'rpg', 'indie', 'platformer']","['xbox 360', 'ios', 'pc', 'macos', 'linux', 'nintendo switch', 'playstation 4']",2338
Outer Wilds,4.38,"Adventure, Indie, Puzzle","Playstation 4, Nintendo Switch, Xbox One, Pc",Everyone 10+,1.1531005695399363,2,"['adventure', 'indie', 'puzzle']","['playstation 4', 'nintendo switch', 'xbox one', 'pc']",2339
Assassin'S Creed Revelations,3.99,Action,"Playstation 3, Pc, Xbox 360, Playstation 4, Xbox One",Mature,0.5664340479554673,3,['action'],"['playstation 3', 'pc', 'xbox 360', 'playstation 4', 'xbox one']",2340
Dirt Showdown,3.3,"Racing, Arcade","Xbox 360, Pc, Playstation 3",Everyone 10+,-0.471514413309364,2,"['racing', 'arcade']","['xbox 360', 'pc', 'playstation 3']",2341
Crash Bandicoot N. Sane Trilogy,4.13,"Action, Platformer","Pc, Nintendo Switch, Playstation 4, Xbox One",Everyone 10+,0.7770322864729686,2,"['action', 'platformer']","['pc', 'nintendo switch', 'playstation 4', 'xbox one']",2342
Max Payne 2: The Fall Of Max Payne,4.43,"Action, Shooter","Pc, Xbox, Playstation 2",Mature,1.2283142261533295,3,"['action', 'shooter']","['pc', 'xbox', 'playstation 2']",2343
Sniper Elite 4,3.58,"Action, Shooter, Adventure","Playstation 5, Xbox Series S/X, Pc, Playstation 4, Nintendo Switch, Xbox One",Mature,-0.0503179362743599,3,"['action', 'shooter', 'adventure']","['playstation 5', 'xbox series s/x', 'pc', 'playstation 4', 'nintendo switch', 'xbox one']",2344
Medal Of Honor,3.27,Shooter,"Pc, Playstation 3, Xbox 360",Mature,-0.5166426072773999,3,['shooter'],"['pc', 'playstation 3', 'xbox 360']",2345
Persona 5,4.36,"Action, Adventure, Rpg","Playstation 3, Playstation 4",Mature,1.1230151068945795,3,"['action', 'adventure', 'rpg']","['playstation 3', 'playstation 4']",2346
Life Is Strange 2,3.79,Adventure,"Playstation 4, Linux, Macos, Pc, Nintendo Switch, Xbox One",Mature,0.2655794215018928,3,['adventure'],"['playstation 4', 'linux', 'macos', 'pc', 'nintendo switch', 'xbox one']",2347
The Lego Ninjago Movie Video Game,2.91,"Action, Adventure","Pc, Playstation 4, Nintendo Switch, Xbox One",Everyone 10+,-1.0581809348938331,2,"['action', 'adventure']","['pc', 'playstation 4', 'nintendo switch', 'xbox one']",2348
Red Faction: Guerrilla,3.67,"Action, Shooter","Xbox 360, Pc, Playstation 3",Mature,0.0850666456297482,3,"['action', 'shooter']","['xbox 360', 'pc', 'playstation 3']",2349
Yakuza Kiwami,4.1,"Action, Adventure, Rpg, Fighting","Playstation 4, Pc, Nintendo Switch, Xbox One, Playstation 3",Mature,0.7319040925049322,3,"['action', 'adventure', 'rpg', 'fighting']","['playstation 4', 'pc', 'nintendo switch', 'xbox one', 'playstation 3']",2350
Crysis,4.01,"Action, Shooter","Playstation 3, Xbox 360, Pc",Mature,0.596519510600824,3,"['action', 'shooter']","['playstation 3', 'xbox 360', 'pc']",2351
The Swapper,3.53,"Action, Adventure, Indie, Puzzle, Platformer","Wii U, Xbox One, Macos, Ps Vita, Pc, Linux, Playstation 3, Playstation 4",Everyone 10+,-0.1255315928877538,2,"['action', 'adventure', 'indie', 'puzzle', 'platformer']","['wii u', 'xbox one', 'macos', 'ps vita', 'pc', 'linux', 'playstation 3', 'playstation 4']",2352
S.T.A.L.K.E.R.: Call Of Pripyat,4.27,"Shooter, Rpg","Xbox Series S/X, Playstation 4, Pc, Xbox One, Nintendo Switch",Mature,0.98763052499047,3,"['shooter', 'rpg']","['xbox series s/x', 'playstation 4', 'pc', 'xbox one', 'nintendo switch']",2353
Binary Domain,3.55,"Action, Shooter","Pc, Playstation 3, Xbox 360",Mature,-0.0954461302423964,3,"['action', 'shooter']","['pc', 'playstation 3', 'xbox 360']",2354
The Elder Scrolls Iv: Oblivion Game Of The Year Edition,4.32,Rpg,"Pc, Xbox 360, Playstation 3",Mature,1.0628441816038647,3,['rpg'],"['pc', 'xbox 360', 'playstation 3']",2355
Forza Horizon 5,4.31,"Racing, Arcade","Xbox Series S/X, Pc, Ios, Xbox One",Everyone,1.047801450281185,1,"['racing', 'arcade']","['xbox series s/x', 'pc', 'ios', 'xbox one']",2356
S.T.A.L.K.E.R.: Clear Sky,3.89,"Shooter, Rpg","Pc, Playstation 4, Xbox One, Nintendo Switch, Xbox Series S/X",Adults Only,0.41600673472868,0,"['shooter', 'rpg']","['pc', 'playstation 4', 'xbox one', 'nintendo switch', 'xbox series s/x']",2357
Hitman 2: Silent Assassin,3.94,"Action, Shooter","Pc, Playstation 2, Playstation 3, Xbox 360, Xbox, Gamecube",Mature,0.4912203913420733,3,"['action', 'shooter']","['pc', 'playstation 2', 'playstation 3', 'xbox 360', 'xbox', 'gamecube']",2358
Rage,3.42,"Action, Shooter","Playstation 3, Pc, Xbox 360, Xbox One",Mature,-0.2910016374372194,3,"['action', 'shooter']","['playstation 3', 'pc', 'xbox 360', 'xbox one']",2359
Marvel'S Guardians Of The Galaxy,4.3,"Action, Shooter, Adventure","Xbox One, Nintendo Switch, Pc, Playstation 4, Xbox Series S/X, Playstation 5",Teen,1.0327587189585066,5,"['action', 'shooter', 'adventure']","['xbox one', 'nintendo switch', 'pc', 'playstation 4', 'xbox series s/x', 'playstation 5']",2360
Mass Effect 3,4.4,"Action, Rpg","Playstation 3, Xbox One, Pc, Wii U, Xbox 360",Mature,1.1831860321852945,3,"['action', 'rpg']","['playstation 3', 'xbox one', 'pc', 'wii u', 'xbox 360']",2361
Call Of Duty: Modern Warfare Remastered,3.97,"Action, Shooter","Xbox One, Playstation 4, Pc",Mature,0.5363485853101099,3,"['action', 'shooter']","['xbox one', 'playstation 4', 'pc']",2362
Shadow Of The Colossus (2011),4.25,Action,Playstation 3,Teen,0.9575450623451132,5,['action'],['playstation 3'],2363
Call Of Duty: World At War,3.95,Shooter,"Xbox 360, Pc, Playstation 3, Nintendo Ds, Xbox One, Wii",Adults Only,0.5062631226647524,0,['shooter'],"['xbox 360', 'pc', 'playstation 3', 'nintendo ds', 'xbox one', 'wii']",2364
Magicka 2,3.68,"Action, Adventure, Rpg","Linux, Macos, Pc, Playstation 4",Teen,0.1001093769524272,5,"['action', 'adventure', 'rpg']","['linux', 'macos', 'pc', 'playstation 4']",2365
Shadow Warrior,3.34,"Action, Shooter","Pc, Macos, Linux",Mature,-0.4113434880186492,3,"['action', 'shooter']","['pc', 'macos', 'linux']",2366
Tell Me Why,3.17,Adventure,"Xbox One, Pc",Mature,-0.6670699205041871,3,['adventure'],"['xbox one', 'pc']",2367
Deponia: The Complete Journey,3.61,"Adventure, Rpg","Linux, Pc, Macos, Ios",Teen,-0.005189742306324,5,"['adventure', 'rpg']","['linux', 'pc', 'macos', 'ios']",2368
Tomb Raider: Legend,3.9,"Action, Adventure","Xbox, Psp, Playstation 3, Pc, Gamecube, Playstation 2, Xbox 360",Teen,0.4310494660513584,5,"['action', 'adventure']","['xbox', 'psp', 'playstation 3', 'pc', 'gamecube', 'playstation 2', 'xbox 360']",2369
Street Fighter V,3.5,"Action, Fighting","Playstation 4, Pc",Teen,-0.1706597868557896,5,"['action', 'fighting']","['playstation 4', 'pc']",2370
Outlast 2,3.67,"Action, Adventure, Indie","Xbox One, Playstation 4, Pc, Nintendo Switch",Adults Only,0.0850666456297482,0,"['action', 'adventure', 'indie']","['xbox one', 'playstation 4', 'pc', 'nintendo switch']",2371
Bully: Scholarship Edition,4.13,"Action, Adventure","Pc, Wii, Xbox 360",Teen,0.7770322864729686,5,"['action', 'adventure']","['pc', 'wii', 'xbox 360']",2372
Trove,2.66,"Action, Rpg, Casual, Massively Multiplayer","Playstation 4, Xbox One, Pc, Macos",Everyone 10+,-1.4342492179608008,2,"['action', 'rpg', 'casual', 'massively multiplayer']","['playstation 4', 'xbox one', 'pc', 'macos']",2373
Deathloop,3.97,"Action, Rpg","Playstation 5, Pc, Xbox Series S/X",Mature,0.5363485853101099,3,"['action', 'rpg']","['playstation 5', 'pc', 'xbox series s/x']",2374
Red Faction: Armageddon,3.04,"Action, Shooter","Playstation 3, Xbox 360, Pc",Mature,-0.8626254276990101,3,"['action', 'shooter']","['playstation 3', 'xbox 360', 'pc']",2375
Resident Evil Revelations,3.76,"Action, Adventure","Xbox One, Xbox 360, Nintendo 3Ds, Wii U, Playstation 3, Nintendo Switch, Playstation 4, Pc",Mature,0.2204512275338563,3,"['action', 'adventure']","['xbox one', 'xbox 360', 'nintendo 3ds', 'wii u', 'playstation 3', 'nintendo switch', 'playstation 4', 'pc']",2376
Overcooked! 2,4.15,"Action, Casual, Indie","Xbox One, Playstation 4, Nintendo Switch, Linux, Pc, Macos",Everyone,0.8071177491183268,1,"['action', 'casual', 'indie']","['xbox one', 'playstation 4', 'nintendo switch', 'linux', 'pc', 'macos']",2377
Sunset Overdrive,3.9,"Action, Shooter, Adventure","Pc, Xbox One",Mature,0.4310494660513584,3,"['action', 'shooter', 'adventure']","['pc', 'xbox one']",2378
The Evil Within 2,4.14,"Action, Shooter, Adventure","Playstation 4, Pc, Xbox One",Mature,0.792075017795647,3,"['action', 'shooter', 'adventure']","['playstation 4', 'pc', 'xbox one']",2379
Torchlight,3.71,"Action, Rpg","Xbox 360, Xbox One, Linux, Pc, Macos",Mature,0.1452375709204631,3,"['action', 'rpg']","['xbox 360', 'xbox one', 'linux', 'pc', 'macos']",2380
Call Of Duty 4: Modern Warfare,4.39,"Action, Shooter","Nintendo Ds, Pc, Xbox One, Macos, Wii, Xbox 360, Playstation 3, Playstation 4",Mature,1.1681433008626148,3,"['action', 'shooter']","['nintendo ds', 'pc', 'xbox one', 'macos', 'wii', 'xbox 360', 'playstation 3', 'playstation 4']",2381
Gone Home,3.74,"Adventure, Indie","Nintendo Switch, Ios, Playstation 4, Pc, Macos, Linux",Teen,0.1903657648884996,5,"['adventure', 'indie']","['nintendo switch', 'ios', 'playstation 4', 'pc', 'macos', 'linux']",2382
Tomb Raider: Anniversary,3.95,"Action, Adventure","Macos, Pc, Psp, Playstation 2, Xbox 360, Wii, Ios",Teen,0.5062631226647524,5,"['action', 'adventure']","['macos', 'pc', 'psp', 'playstation 2', 'xbox 360', 'wii', 'ios']",2383
Awesomenauts,3.06,"Action, Strategy, Indie, Platformer","Playstation 3, Xbox 360, Macos, Pc, Linux",Teen,-0.8325399650536527,5,"['action', 'strategy', 'indie', 'platformer']","['playstation 3', 'xbox 360', 'macos', 'pc', 'linux']",2384
Arma: Cold War Assault,2.87,"Action, Strategy, Simulation",Pc,Mature,-1.118351860184548,3,"['action', 'strategy', 'simulation']",['pc'],2385
System Shock 2,4.15,"Action, Shooter, Rpg","Pc, Macos, Linux",Mature,0.8071177491183268,3,"['action', 'shooter', 'rpg']","['pc', 'macos', 'linux']",2386
Ghostrunner,3.85,Action,"Playstation 5, Xbox Series S/X, Playstation 4, Nintendo Switch, Pc, Xbox One",Mature,0.3558358094379651,3,['action'],"['playstation 5', 'xbox series s/x', 'playstation 4', 'nintendo switch', 'pc', 'xbox one']",2387
Baldur'S Gate Iii,4.44,"Adventure, Rpg, Strategy","Macos, Pc, Xbox Series S/X, Playstation 5",Mature,1.2433569574760093,3,"['adventure', 'rpg', 'strategy']","['macos', 'pc', 'xbox series s/x', 'playstation 5']",2388
Sonic Generations,3.9,"Action, Arcade, Family, Platformer","Pc, Nintendo 3Ds, Xbox 360, Playstation 3, Playstation 4, Xbox One",Everyone 10+,0.4310494660513584,2,"['action', 'arcade', 'family', 'platformer']","['pc', 'nintendo 3ds', 'xbox 360', 'playstation 3', 'playstation 4', 'xbox one']",2389
Metro: Last Light,4.12,"Action, Shooter","Pc, Playstation 3, Xbox 360",Mature,0.7619895551502903,3,"['action', 'shooter']","['pc', 'playstation 3', 'xbox 360']",2390
Spyro Reignited Trilogy,4.13,"Action, Adventure","Xbox One, Playstation 4, Pc, Nintendo Switch",Everyone 10+,0.7770322864729686,2,"['action', 'adventure']","['xbox one', 'playstation 4', 'pc', 'nintendo switch']",2391
Kerbal Space Program,4.16,"Simulation, Indie","Linux, Macos, Pc, Xbox One, Playstation 4",Everyone,0.8221604804410052,1,"['simulation', 'indie']","['linux', 'macos', 'pc', 'xbox one', 'playstation 4']",2392
Never Alone,3.47,"Adventure, Casual, Indie","Playstation 4, Playstation 3, Wii U, Linux, Macos, Nintendo Switch, Pc, Xbox One",Everyone 10+,-0.2157879808238255,2,"['adventure', 'casual', 'indie']","['playstation 4', 'playstation 3', 'wii u', 'linux', 'macos', 'nintendo switch', 'pc', 'xbox one']",2393
7 Days To Die,3.35,"Shooter, Rpg, Indie","Xbox One, Playstation 4, Pc, Macos, Linux",Mature,-0.3963007566959701,3,"['shooter', 'rpg', 'indie']","['xbox one', 'playstation 4', 'pc', 'macos', 'linux']",2394
Marvel'S Spider-Man: Miles Morales,4.27,Action,"Playstation 5, Pc, Playstation 4",Teen,0.98763052499047,5,['action'],"['playstation 5', 'pc', 'playstation 4']",2395
Battlefield: Bad Company 2,4.13,"Action, Shooter","Xbox 360, Playstation 3, Pc, Xbox One",Mature,0.7770322864729686,3,"['action', 'shooter']","['xbox 360', 'playstation 3', 'pc', 'xbox one']",2396
Deus Ex 2: Invisible War,3.1,"Action, Rpg","Pc, Xbox",Mature,-0.7723690397629378,3,"['action', 'rpg']","['pc', 'xbox']",2397
Deadlight,3.62,"Action, Indie, Platformer","Pc, Xbox 360",Adults Only,0.0098529890163549,0,"['action', 'indie', 'platformer']","['pc', 'xbox 360']",2398
Kholat,2.65,"Adventure, Simulation, Indie","Xbox One, Nintendo Switch, Playstation 4, Pc",Teen,-1.44929194928348,5,"['adventure', 'simulation', 'indie']","['xbox one', 'nintendo switch', 'playstation 4', 'pc']",2399
Tekken 7,4.02,"Action, Sports, Fighting","Playstation 4, Pc, Xbox One",Teen,0.6115622419235024,5,"['action', 'sports', 'fighting']","['playstation 4', 'pc', 'xbox one']",2400
God Of War Iii Remastered,4.11,"Action, Adventure",Playstation 4,Mature,0.7469468238276119,3,"['action', 'adventure']",['playstation 4'],2401
Evolve Stage 2,2.58,Action,Pc,Mature,-1.5545910685422306,3,['action'],['pc'],2402
Hell Yeah! Wrath Of The Dead Rabbit,2.45,"Action, Arcade, Platformer","Playstation 3, Xbox 360, Pc",Teen,-1.7501465757370536,5,"['action', 'arcade', 'platformer']","['playstation 3', 'xbox 360', 'pc']",2403
Outland,2.9,"Action, Adventure, Indie, Platformer","Playstation 3, Xbox 360, Macos, Pc, Linux",Everyone 10+,-1.0732236662165122,2,"['action', 'adventure', 'indie', 'platformer']","['playstation 3', 'xbox 360', 'macos', 'pc', 'linux']",2404
Blasphemous,4.06,"Action, Adventure, Indie, Platformer","Xbox One, Nintendo Switch, Playstation 4, Pc, Linux, Macos",Mature,0.6717331672142173,3,"['action', 'adventure', 'indie', 'platformer']","['xbox one', 'nintendo switch', 'playstation 4', 'pc', 'linux', 'macos']",2405
Shadow Warrior 2,3.51,"Action, Shooter, Adventure","Xbox One, Playstation 4, Pc",Mature,-0.1556170555331112,3,"['action', 'shooter', 'adventure']","['xbox one', 'playstation 4', 'pc']",2406
Just Cause,3.3,"Action, Shooter","Xbox 360, Playstation 2, Xbox, Pc",Mature,-0.471514413309364,3,"['action', 'shooter']","['xbox 360', 'playstation 2', 'xbox', 'pc']",2407
Styx: Master Of Shadows,3.16,"Action, Rpg","Xbox One, Playstation 4, Pc",Mature,-0.6821126518268654,3,"['action', 'rpg']","['xbox one', 'playstation 4', 'pc']",2408
Uncharted: The Lost Legacy,4.27,"Action, Adventure","Playstation 4, Playstation 5",Teen,0.98763052499047,5,"['action', 'adventure']","['playstation 4', 'playstation 5']",2409
Renegade Ops,2.98,"Action, Shooter","Playstation 3, Xbox 360, Pc",Teen,-0.9528818156350825,5,"['action', 'shooter']","['playstation 3', 'xbox 360', 'pc']",2410
Stories: The Path Of Destinies,3.22,"Action, Rpg, Indie, Platformer","Playstation 4, Pc, Xbox One",Teen,-0.5918562638907932,5,"['action', 'rpg', 'indie', 'platformer']","['playstation 4', 'pc', 'xbox one']",2411
Mortal Kombat Komplete Edition,4.11,"Arcade, Fighting","Playstation 3, Xbox 360, Pc",Adults Only,0.7469468238276119,0,"['arcade', 'fighting']","['playstation 3', 'xbox 360', 'pc']",2412
Saints Row: Gat Out Of Hell,3.16,"Action, Adventure","Linux, Pc, Xbox One, Playstation 3, Playstation 4, Xbox 360",Mature,-0.6821126518268654,3,"['action', 'adventure']","['linux', 'pc', 'xbox one', 'playstation 3', 'playstation 4', 'xbox 360']",2413
Steep,3.48,"Action, Simulation, Sports","Xbox One, Playstation 4, Pc",Teen,-0.2007452495011471,5,"['action', 'simulation', 'sports']","['xbox one', 'playstation 4', 'pc']",2414
Hellblade: Senua'S Sacrifice Vr Edition,3.57,"Action, Adventure, Indie",Pc,Adults Only,-0.0653606675970389,0,"['action', 'adventure', 'indie']",['pc'],2415
Uncharted 2: Among Thieves,4.39,"Action, Shooter","Playstation 4, Playstation 3",Teen,1.1681433008626148,5,"['action', 'shooter']","['playstation 4', 'playstation 3']",2416
Serious Sam: The First Encounter,4.03,"Action, Shooter, Indie",Pc,Adults Only,0.6266049732461821,0,"['action', 'shooter', 'indie']",['pc'],2417
Fallout 76,2.85,"Action, Adventure, Rpg","Playstation 4, Xbox One, Pc",Mature,-1.1484373228299054,3,"['action', 'adventure', 'rpg']","['playstation 4', 'xbox one', 'pc']",2418
